word,times_added,times_removed,net_change,absolute_change,survival_fraction
visiting,3,3,0,6,0.0
bull,3,3,0,6,0.0
het,1,1,0,2,0.0
52,3,3,0,6,0.0
performance,3,3,0,6,0.0
writers,3,3,0,6,0.0
goods,3,3,0,6,0.0
rebellion,3,3,0,6,0.0
cover,3,3,0,6,0.0
1803,3,3,0,6,0.0
potato,3,3,0,6,0.0
togo,1,1,0,2,0.0
colonizations,1,1,0,2,0.0
seychellois,1,1,0,2,0.0
1962,3,3,0,6,0.0
sides,3,3,0,6,0.0
zones,3,3,0,6,0.0
formation,3,3,0,6,0.0
light,3,3,0,6,0.0
concession,3,3,0,6,0.0
prefer,3,3,0,6,0.0
equivalent,3,3,0,6,0.0
grant,3,3,0,6,0.0
42,3,3,0,6,0.0
gainesville,3,3,0,6,0.0
saba,3,3,0,6,0.0
link,3,3,0,6,0.0
1654,3,3,0,6,0.0
behavior,3,3,0,6,0.0
needs,3,3,0,6,0.0
heavily,3,3,0,6,0.0
villages,3,3,0,6,0.0
algonquian,3,3,0,6,0.0
mit,3,3,0,6,0.0
lucia,3,3,0,6,0.0
average,4,4,0,8,0.0
enforces,1,1,0,2,0.0
committee,3,3,0,6,0.0
transported,3,3,0,6,0.0
admiral,3,3,0,6,0.0
1614,3,3,0,6,0.0
subaltern,3,3,0,6,0.0
flora,3,3,0,6,0.0
burned,3,3,0,6,0.0
goal,3,3,0,6,0.0
traditionally,3,3,0,6,0.0
socio,3,3,0,6,0.0
aruba,3,3,0,6,0.0
migrant,3,3,0,6,0.0
low,3,3,0,6,0.0
samuel,3,3,0,6,0.0
spaces,3,3,0,6,0.0
gibraltar,3,3,0,6,0.0
frances,3,3,0,6,0.0
dependent,3,3,0,6,0.0
inaccurate,3,3,0,6,0.0
region3,3,3,0,6,0.0
results,3,3,0,6,0.0
balboa,3,3,0,6,0.0
region8,3,3,0,6,0.0
santiago,3,3,0,6,0.0
395,3,3,0,6,0.0
kong,3,3,0,6,0.0
1609,3,3,0,6,0.0
degradation,3,3,0,6,0.0
1824,3,3,0,6,0.0
lacked,3,3,0,6,0.0
124,3,3,0,6,0.0
populationcountryindigenousref,3,3,0,6,0.0
best,3,3,0,6,0.0
region2,3,3,0,6,0.0
antonio,3,3,0,6,0.0
dispute,3,3,0,6,0.0
acceptable,3,3,0,6,0.0
kind,3,3,0,6,0.0
pop5,3,3,0,6,0.0
mercantilism,3,3,0,6,0.0
mind,3,3,0,6,0.0
pop11,3,3,0,6,0.0
invaded,3,3,0,6,0.0
dont,3,3,0,6,0.0
possessed,3,3,0,6,0.0
birth,3,3,0,6,0.0
unity,3,3,0,6,0.0
bred,3,3,0,6,0.0
version,3,3,0,6,0.0
globalist,1,1,0,2,0.0
columns,1,1,0,2,0.0
comoros,1,1,0,2,0.0
considerably,1,1,0,2,0.0
starving,1,1,0,2,0.0
prevalent,1,1,0,2,0.0
fifteenth,1,1,0,2,0.0
balzac,1,1,0,2,0.0
dog,3,3,0,6,0.0
killer,1,1,0,2,0.0
guyanese,1,1,0,2,0.0
aragon,1,1,0,2,0.0
dun,1,1,0,2,0.0
region11,3,3,0,6,0.0
completely,3,3,0,6,0.0
officers,3,3,0,6,0.0
offered,3,3,0,6,0.0
headed,3,3,0,6,0.0
producing,3,3,0,6,0.0
818,3,3,0,6,0.0
immediately,1,1,0,2,0.0
37,3,3,0,6,0.0
follows,3,3,0,6,0.0
1952,3,3,0,6,0.0
ref8,3,3,0,6,0.0
ecuadorian,3,3,0,6,0.0
terra,3,3,0,6,0.0
proven,3,3,0,6,0.0
production,3,3,0,6,0.0
domains,3,3,0,6,0.0
collected,3,3,0,6,0.0
1950,3,3,0,6,0.0
renato,3,3,0,6,0.0
prohibiting,3,3,0,6,0.0
navajo,3,3,0,6,0.0
scottish,3,3,0,6,0.0
mainz,3,3,0,6,0.0
sovereignty,3,3,0,6,0.0
1504,3,3,0,6,0.0
sled,3,3,0,6,0.0
twice,3,3,0,6,0.0
fundamental,3,3,0,6,0.0
kitts,3,3,0,6,0.0
cartography,3,3,0,6,0.0
penn,3,3,0,6,0.0
acemoglu,3,3,0,6,0.0
hundreds,3,3,0,6,0.0
region5,3,3,0,6,0.0
partial,3,3,0,6,0.0
1000,3,3,0,6,0.0
table,3,3,0,6,0.0
plate,3,3,0,6,0.0
johnson,3,3,0,6,0.0
victoria,3,3,0,6,0.0
penghu,1,1,0,2,0.0
ref7,3,3,0,6,0.0
formidable,1,1,0,2,0.0
eradicate,1,1,0,2,0.0
dominance,1,1,0,2,0.0
lyal,1,1,0,2,0.0
yanaon,1,1,0,2,0.0
muslims,1,1,0,2,0.0
démographique,1,1,0,2,0.0
atoll,1,1,0,2,0.0
marginalization,1,1,0,2,0.0
ruling,1,1,0,2,0.0
caption,3,3,0,6,0.0
quarterly,1,1,0,2,0.0
1898,4,4,0,8,0.0
egypt,4,4,0,8,0.0
enrolled,4,4,0,8,0.0
increasing,4,4,0,8,0.0
fairly,4,4,0,8,0.0
tenochtitlán,4,4,0,8,0.0
communicable,4,4,0,8,0.0
catastrophe,4,4,0,8,0.0
kings,4,4,0,8,0.0
citizens,4,4,0,8,0.0
1908,1,1,0,2,0.0
indicate,4,4,0,8,0.0
classic,4,4,0,8,0.0
ad,4,4,0,8,0.0
worked,4,4,0,8,0.0
special,4,4,0,8,0.0
lawrence,4,4,0,8,0.0
1999,4,4,0,8,0.0
malta,4,4,0,8,0.0
admixture,4,4,0,8,0.0
bay,4,4,0,8,0.0
regardless,4,4,0,8,0.0
pages,4,4,0,8,0.0
skin,4,4,0,8,0.0
kenya,4,4,0,8,0.0
ref3,4,4,0,8,0.0
explained,4,4,0,8,0.0
sign,4,4,0,8,0.0
1989,4,4,0,8,0.0
force,4,4,0,8,0.0
celade,4,4,0,8,0.0
word,4,4,0,8,0.0
nearly,4,4,0,8,0.0
proportions,4,4,0,8,0.0
linguistic,4,4,0,8,0.0
boy,4,4,0,8,0.0
entry,4,4,0,8,0.0
pluri,4,4,0,8,0.0
complexity,4,4,0,8,0.0
1529,4,4,0,8,0.0
wide,4,4,0,8,0.0
phonetic,4,4,0,8,0.0
peaceful,4,4,0,8,0.0
gods,4,4,0,8,0.0
size,4,4,0,8,0.0
miniaturadeimagen,4,4,0,8,0.0
1761,1,1,0,2,0.0
dominion,1,1,0,2,0.0
oup,1,1,0,2,0.0
massacre,1,1,0,2,0.0
animosities,1,1,0,2,0.0
figures,4,4,0,8,0.0
translate,4,4,0,8,0.0
valleys,4,4,0,8,0.0
infants,4,4,0,8,0.0
veracruz,4,4,0,8,0.0
sacramento,1,1,0,2,0.0
conquistadores,4,4,0,8,0.0
digital,4,4,0,8,0.0
archaic,4,4,0,8,0.0
tlingit,4,4,0,8,0.0
oof,4,4,0,8,0.0
dating,4,4,0,8,0.0
linked,4,4,0,8,0.0
responsible,1,1,0,2,0.0
rare,1,1,0,2,0.0
iñupiat,4,4,0,8,0.0
split,4,4,0,8,0.0
archaeologists,4,4,0,8,0.0
stone,4,4,0,8,0.0
apart,4,4,0,8,0.0
infobox,4,4,0,8,0.0
highland,4,4,0,8,0.0
subsets,4,4,0,8,0.0
distinctive,4,4,0,8,0.0
baikal,4,4,0,8,0.0
araucanía,4,4,0,8,0.0
signature,4,4,0,8,0.0
dramatically,4,4,0,8,0.0
victories,1,1,0,2,0.0
1783,4,4,0,8,0.0
hong,4,4,0,8,0.0
osterhammel,4,4,0,8,0.0
existed,4,4,0,8,0.0
covered,4,4,0,8,0.0
recursos,1,1,0,2,0.0
daughter,1,1,0,2,0.0
boardroom,1,1,0,2,0.0
pondichéry,1,1,0,2,0.0
loans,1,1,0,2,0.0
observations,1,1,0,2,0.0
jpg,4,4,0,8,0.0
marambio,4,4,0,8,0.0
1667,4,4,0,8,0.0
unforeseeable,4,4,0,8,0.0
comprise,4,4,0,8,0.0
retain,4,4,0,8,0.0
rama,4,4,0,8,0.0
levels,4,4,0,8,0.0
pop4,4,4,0,8,0.0
tribute,4,4,0,8,0.0
mixtecs,4,4,0,8,0.0
musical,4,4,0,8,0.0
1520s,4,4,0,8,0.0
burial,4,4,0,8,0.0
giacomo,4,4,0,8,0.0
inter,4,4,0,8,0.0
interactions,4,4,0,8,0.0
ethiopia,4,4,0,8,0.0
academy,4,4,0,8,0.0
controversy,4,4,0,8,0.0
1630,4,4,0,8,0.0
chorotega,4,4,0,8,0.0
burning,4,4,0,8,0.0
cuicas,4,4,0,8,0.0
agitate,1,1,0,2,0.0
southerners,1,1,0,2,0.0
denser,1,1,0,2,0.0
lovejoy,1,1,0,2,0.0
furthermore,1,1,0,2,0.0
allow,1,1,0,2,0.0
labelled,1,1,0,2,0.0
eritreans,1,1,0,2,0.0
usage,1,1,0,2,0.0
kenneth,1,1,0,2,0.0
behalf,3,3,0,6,0.0
populationmartinique,1,1,0,2,0.0
thirty,4,4,0,8,0.0
hidden,4,4,0,8,0.0
chaco,4,4,0,8,0.0
warao,4,4,0,8,0.0
ref10,3,3,0,6,0.0
grenada,3,3,0,6,0.0
treaties,3,3,0,6,0.0
paper,3,3,0,6,0.0
recovering,3,3,0,6,0.0
hebrides,3,3,0,6,0.0
amish,1,1,0,2,0.0
flat,1,1,0,2,0.0
strike,1,1,0,2,0.0
110528,1,1,0,2,0.0
sauq,1,1,0,2,0.0
collins,1,1,0,2,0.0
1615,1,1,0,2,0.0
marxism,1,1,0,2,0.0
ont,1,1,0,2,0.0
goes,1,1,0,2,0.0
jamestown,4,4,0,8,0.0
membership,4,4,0,8,0.0
base,4,4,0,8,0.0
timoto,4,4,0,8,0.0
cañari,4,4,0,8,0.0
anishinaabe,4,4,0,8,0.0
subset,4,4,0,8,0.0
cost,4,4,0,8,0.0
civic,4,4,0,8,0.0
month,4,4,0,8,0.0
florentine,4,4,0,8,0.0
120,4,4,0,8,0.0
cent,4,4,0,8,0.0
defend,4,4,0,8,0.0
megafauna,4,4,0,8,0.0
peoplehood,4,4,0,8,0.0
alexander,4,4,0,8,0.0
takes,4,4,0,8,0.0
laurentide,4,4,0,8,0.0
athabaskan,4,4,0,8,0.0
differ,4,4,0,8,0.0
subsequent,4,4,0,8,0.0
cofán,4,4,0,8,0.0
fall,4,4,0,8,0.0
trees,4,4,0,8,0.0
accusations,1,1,0,2,0.0
resistances,4,4,0,8,0.0
regional,4,4,0,8,0.0
blood,4,4,0,8,0.0
geographically,4,4,0,8,0.0
greenlandic,4,4,0,8,0.0
sub,4,4,0,8,0.0
restrict,1,1,0,2,0.0
huffingtonpost,1,1,0,2,0.0
bob,1,1,0,2,0.0
1983,1,1,0,2,0.0
region24,1,1,0,2,0.0
scheme,4,4,0,8,0.0
peoples,284,285,-1,569,-0.0035211267605633804
american,312,314,-2,626,-0.00641025641025641
celebrated,99,100,-1,199,-0.010101010101010102
brazil,87,88,-1,175,-0.011494252873563218
indian,87,88,-1,175,-0.011494252873563218
including,83,84,-1,167,-0.012048192771084338
ethnic,77,78,-1,155,-0.012987012987012988
america,227,230,-3,457,-0.013215859030837005
indians,72,73,-1,145,-0.013888888888888888
americans,122,124,-2,246,-0.01639344262295082
spain,114,116,-2,230,-0.017543859649122806
indigenous,545,555,-10,1100,-0.01834862385321101
central,52,53,-1,105,-0.019230769230769232
populations,99,101,-2,200,-0.020202020202020204
language,47,48,-1,95,-0.02127659574468085
people,230,235,-5,465,-0.021739130434782608
pre,46,47,-1,93,-0.021739130434782608
cultural,85,87,-2,172,-0.023529411764705882
las,42,43,-1,85,-0.023809523809523808
disease,41,42,-1,83,-0.024390243902439025
celebration,81,83,-2,164,-0.024691358024691357
venezuela,40,41,-1,81,-0.025
europe,40,41,-1,81,-0.025
era,39,40,-1,79,-0.02564102564102564
population,193,198,-5,391,-0.025906735751295335
colombia,37,38,-1,75,-0.02702702702702703
region,37,38,-1,75,-0.02702702702702703
canada,73,75,-2,148,-0.0273972602739726
period,36,37,-1,73,-0.027777777777777776
countries,70,72,-2,142,-0.02857142857142857
celebrations,35,36,-1,71,-0.02857142857142857
based,34,35,-1,69,-0.029411764705882353
history,131,135,-4,266,-0.030534351145038167
united,160,165,-5,325,-0.03125
officially,32,33,-1,65,-0.03125
smallpox,63,65,-2,128,-0.031746031746031744
developed,31,32,-1,63,-0.03225806451612903
opposition,30,31,-1,61,-0.03333333333333333
culture,90,93,-3,183,-0.03333333333333333
india,30,31,-1,61,-0.03333333333333333
san,30,31,-1,61,-0.03333333333333333
indies,29,30,-1,59,-0.034482758620689655
european,227,235,-8,462,-0.03524229074889868
independence,28,29,-1,57,-0.03571428571428571
2007,27,28,-1,55,-0.037037037037037035
october,107,111,-4,218,-0.037383177570093455
19th,26,27,-1,53,-0.038461538461538464
chile,26,27,-1,53,-0.038461538461538464
scale,26,27,-1,53,-0.038461538461538464
catholic,26,27,-1,53,-0.038461538461538464
conquered,26,27,-1,53,-0.038461538461538464
economic,51,53,-2,104,-0.0392156862745098
thought,25,26,-1,51,-0.04
2010,25,26,-1,51,-0.04
human,48,50,-2,98,-0.041666666666666664
arrival,48,50,-2,98,-0.041666666666666664
south,94,98,-4,192,-0.0425531914893617
rico,23,24,-1,47,-0.043478260869565216
age,23,24,-1,47,-0.043478260869565216
explorer,23,24,-1,47,-0.043478260869565216
2012,23,24,-1,47,-0.043478260869565216
centuries,22,23,-1,45,-0.045454545454545456
voyages,22,23,-1,45,-0.045454545454545456
states,211,221,-10,432,-0.04739336492890995
ancestry,21,22,-1,43,-0.047619047619047616
replaced,21,22,-1,43,-0.047619047619047616
did,21,22,-1,43,-0.047619047619047616
established,42,44,-2,86,-0.047619047619047616
claimed,21,22,-1,43,-0.047619047619047616
public,21,22,-1,43,-0.047619047619047616
post,21,22,-1,43,-0.047619047619047616
americas,323,339,-16,662,-0.04953560371517028
institutions,20,21,-1,41,-0.05
imperial,20,21,-1,41,-0.05
country,78,82,-4,160,-0.05128205128205128
generally,19,20,-1,39,-0.05263157894736842
influence,19,20,-1,39,-0.05263157894736842
easter,19,20,-1,39,-0.05263157894736842
anti,19,20,-1,39,-0.05263157894736842
mexico,75,79,-4,154,-0.05333333333333334
chilean,37,39,-2,76,-0.05405405405405406
2002,18,19,-1,37,-0.05555555555555555
la,144,152,-8,296,-0.05555555555555555
civilization,18,19,-1,37,-0.05555555555555555
aztecs,18,19,-1,37,-0.05555555555555555
men,18,19,-1,37,-0.05555555555555555
route,18,19,-1,37,-0.05555555555555555
labor,18,19,-1,37,-0.05555555555555555
nicaragua,18,19,-1,37,-0.05555555555555555
remains,18,19,-1,37,-0.05555555555555555
1990,18,19,-1,37,-0.05555555555555555
columbus,441,466,-25,907,-0.05668934240362812
year,35,37,-2,72,-0.05714285714285714
recent,17,18,-1,35,-0.058823529411764705
agriculture,17,18,-1,35,-0.058823529411764705
antarctic,17,18,-1,35,-0.058823529411764705
000,153,162,-9,315,-0.058823529411764705
work,17,18,-1,35,-0.058823529411764705
map,17,18,-1,35,-0.058823529411764705
guatemala,34,36,-2,70,-0.058823529411764705
founded,17,18,-1,35,-0.058823529411764705
known,67,71,-4,138,-0.05970149253731343
europeans,83,88,-5,171,-0.060240963855421686
el,33,35,-2,68,-0.06060606060606061
nation,33,35,-2,68,-0.06060606060606061
numbers,16,17,-1,33,-0.0625
expansion,16,17,-1,33,-0.0625
life,16,17,-1,33,-0.0625
contemporary,16,17,-1,33,-0.0625
close,16,17,-1,33,-0.0625
book,16,17,-1,33,-0.0625
originated,16,17,-1,33,-0.0625
important,16,17,-1,33,-0.0625
measles,16,17,-1,33,-0.0625
present,63,67,-4,130,-0.06349206349206349
majority,31,33,-2,64,-0.06451612903225806
race,31,33,-2,64,-0.06451612903225806
century,121,129,-8,250,-0.06611570247933884
changes,15,16,-1,31,-0.06666666666666667
practices,15,16,-1,31,-0.06666666666666667
10,30,32,-2,62,-0.06666666666666667
virginia,15,16,-1,31,-0.06666666666666667
short,15,16,-1,31,-0.06666666666666667
18th,15,16,-1,31,-0.06666666666666667
international,44,47,-3,91,-0.06818181818181818
president,44,47,-3,91,-0.06818181818181818
celebrate,44,47,-3,91,-0.06818181818181818
control,29,31,-2,60,-0.06896551724137931
left,43,46,-3,89,-0.06976744186046512
spread,28,30,-2,58,-0.07142857142857142
land,42,45,-3,87,-0.07142857142857142
imperialism,28,30,-2,58,-0.07142857142857142
organizations,14,15,-1,29,-0.07142857142857142
arrived,14,15,-1,29,-0.07142857142857142
particularly,14,15,-1,29,-0.07142857142857142
little,14,15,-1,29,-0.07142857142857142
mexican,14,15,-1,29,-0.07142857142857142
lands,28,30,-2,58,-0.07142857142857142
14,14,15,-1,29,-0.07142857142857142
estimated,14,15,-1,29,-0.07142857142857142
approximately,14,15,-1,29,-0.07142857142857142
time,69,74,-5,143,-0.07246376811594203
early,55,59,-4,114,-0.07272727272727272
social,41,44,-3,85,-0.07317073170731707
empires,27,29,-2,56,-0.07407407407407407
political,54,58,-4,112,-0.07407407407407407
years,92,99,-7,191,-0.07608695652173914
contact,39,42,-3,81,-0.07692307692307693
removed,13,14,-1,27,-0.07692307692307693
order,13,14,-1,27,-0.07692307692307693
encounter,13,14,-1,27,-0.07692307692307693
businesses,13,14,-1,27,-0.07692307692307693
distinct,13,14,-1,27,-0.07692307692307693
et,13,14,-1,27,-0.07692307692307693
25,13,14,-1,27,-0.07692307692307693
article,13,14,-1,27,-0.07692307692307693
eurasian,13,14,-1,27,-0.07692307692307693
22,13,14,-1,27,-0.07692307692307693
end,25,27,-2,52,-0.08
puerto,25,27,-2,52,-0.08
north,109,118,-9,227,-0.08256880733944955
taken,12,13,-1,25,-0.08333333333333333
john,12,13,-1,25,-0.08333333333333333
24,12,13,-1,25,-0.08333333333333333
17,12,13,-1,25,-0.08333333333333333
form,12,13,-1,25,-0.08333333333333333
bartolomé,12,13,-1,25,-0.08333333333333333
netherlands,12,13,-1,25,-0.08333333333333333
reported,12,13,-1,25,-0.08333333333333333
minority,12,13,-1,25,-0.08333333333333333
2008,12,13,-1,25,-0.08333333333333333
pro,12,13,-1,25,-0.08333333333333333
having,12,13,-1,25,-0.08333333333333333
16,12,13,-1,25,-0.08333333333333333
africans,12,13,-1,25,-0.08333333333333333
caribbean,47,51,-4,98,-0.0851063829787234
world,164,178,-14,342,-0.08536585365853659
africa,46,50,-4,96,-0.08695652173913043
number,23,25,-2,48,-0.08695652173913043
russian,23,25,-2,48,-0.08695652173913043
french,57,62,-5,119,-0.08771929824561403
entire,11,12,-1,23,-0.09090909090909091
vast,11,12,-1,23,-0.09090909090909091
black,11,12,-1,23,-0.09090909090909091
policy,11,12,-1,23,-0.09090909090909091
journal,11,12,-1,23,-0.09090909090909091
contrast,11,12,-1,23,-0.09090909090909091
support,11,12,-1,23,-0.09090909090909091
impact,11,12,-1,23,-0.09090909090909091
shared,11,12,-1,23,-0.09090909090909091
observe,11,12,-1,23,-0.09090909090909091
center,11,12,-1,23,-0.09090909090909091
95,11,12,-1,23,-0.09090909090909091
permanent,11,12,-1,23,-0.09090909090909091
valley,11,12,-1,23,-0.09090909090909091
using,11,12,-1,23,-0.09090909090909091
large,54,59,-5,113,-0.09259259259259259
later,43,47,-4,90,-0.09302325581395349
major,21,23,-2,44,-0.09523809523809523
portuguese,52,57,-5,109,-0.09615384615384616
slave,31,34,-3,65,-0.0967741935483871
west,31,34,-3,65,-0.0967741935483871
british,60,66,-6,126,-0.1
inhabitants,20,22,-2,42,-0.1
thumb,170,187,-17,357,-0.1
coast,40,44,-4,84,-0.1
lobbying,10,11,-1,21,-0.1
juan,10,11,-1,21,-0.1
neighboring,10,11,-1,21,-0.1
architecture,10,11,-1,21,-0.1
started,10,11,-1,21,-0.1
met,10,11,-1,21,-0.1
august,10,11,-1,21,-0.1
farming,10,11,-1,21,-0.1
gold,10,11,-1,21,-0.1
instituted,10,11,-1,21,-0.1
nahuatl,10,11,-1,21,-0.1
carib,10,11,-1,21,-0.1
adopted,10,11,-1,21,-0.1
thousands,10,11,-1,21,-0.1
war,39,43,-4,82,-0.10256410256410256
east,38,42,-4,80,-0.10526315789473684
spaniards,28,31,-3,59,-0.10714285714285714
colonies,144,160,-16,304,-0.1111111111111111
meeting,9,10,-1,19,-0.1111111111111111
association,9,10,-1,19,-0.1111111111111111
mainland,9,10,-1,19,-0.1111111111111111
anglo,9,10,-1,19,-0.1111111111111111
2003,18,20,-2,38,-0.1111111111111111
ii,18,20,-2,38,-0.1111111111111111
today,27,30,-3,57,-0.1111111111111111
areas,36,40,-4,76,-0.1111111111111111
arizona,9,10,-1,19,-0.1111111111111111
fact,9,10,-1,19,-0.1111111111111111
resulted,9,10,-1,19,-0.1111111111111111
global,9,10,-1,19,-0.1111111111111111
independent,9,10,-1,19,-0.1111111111111111
epidemics,9,10,-1,19,-0.1111111111111111
cortés,9,10,-1,19,-0.1111111111111111
hernán,9,10,-1,19,-0.1111111111111111
nature,9,10,-1,19,-0.1111111111111111
advanced,9,10,-1,19,-0.1111111111111111
level,9,10,-1,19,-0.1111111111111111
ottoman,9,10,-1,19,-0.1111111111111111
geographical,9,10,-1,19,-0.1111111111111111
killed,18,20,-2,38,-0.1111111111111111
empire,107,119,-12,226,-0.11214953271028037
press,26,29,-3,55,-0.11538461538461539
colonial,111,124,-13,235,-0.11711711711711711
settlement,34,38,-4,72,-0.11764705882352941
study,17,19,-2,36,-0.11764705882352941
16th,17,19,-2,36,-0.11764705882352941
conquest,34,38,-4,72,-0.11764705882352941
colony,32,36,-4,68,-0.125
eastern,24,27,-3,51,-0.125
dictionary,8,9,-1,17,-0.125
notably,8,9,-1,17,-0.125
roman,16,18,-2,34,-0.125
systematic,8,9,-1,17,-0.125
descendants,16,18,-2,34,-0.125
white,16,18,-2,34,-0.125
politics,8,9,-1,17,-0.125
infected,8,9,-1,17,-0.125
family,8,9,-1,17,-0.125
written,8,9,-1,17,-0.125
refer,8,9,-1,17,-0.125
wealth,8,9,-1,17,-0.125
recognizes,8,9,-1,17,-0.125
recorded,8,9,-1,17,-0.125
northern,24,27,-3,51,-0.125
demographic,8,9,-1,17,-0.125
decline,8,9,-1,17,-0.125
royal,8,9,-1,17,-0.125
tradition,8,9,-1,17,-0.125
commercial,8,9,-1,17,-0.125
cape,8,9,-1,17,-0.125
legend,8,9,-1,17,-0.125
death,8,9,-1,17,-0.125
saint,24,27,-3,51,-0.125
process,15,17,-2,32,-0.13333333333333333
exploitation,15,17,-2,32,-0.13333333333333333
art,15,17,-2,32,-0.13333333333333333
20th,30,34,-4,64,-0.13333333333333333
largely,15,17,-2,32,-0.13333333333333333
diseases,59,67,-8,126,-0.13559322033898305
com,22,25,-3,47,-0.13636363636363635
military,22,25,-3,47,-0.13636363636363635
city,58,66,-8,124,-0.13793103448275862
dutch,43,49,-6,92,-0.13953488372093023
new,184,210,-26,394,-0.14130434782608695
1513,7,8,-1,15,-0.14285714285714285
1540,7,8,-1,15,-0.14285714285714285
names,7,8,-1,15,-0.14285714285714285
200,7,8,-1,15,-0.14285714285714285
inhabited,7,8,-1,15,-0.14285714285714285
extended,7,8,-1,15,-0.14285714285714285
contributions,7,8,-1,15,-0.14285714285714285
conditions,7,8,-1,15,-0.14285714285714285
owed,7,8,-1,15,-0.14285714285714285
monumental,7,8,-1,15,-0.14285714285714285
portion,7,8,-1,15,-0.14285714285714285
policies,7,8,-1,15,-0.14285714285714285
taíno,7,8,-1,15,-0.14285714285714285
agree,7,8,-1,15,-0.14285714285714285
yellow,7,8,-1,15,-0.14285714285714285
mary,7,8,-1,15,-0.14285714285714285
landed,7,8,-1,15,-0.14285714285714285
immigrant,7,8,-1,15,-0.14285714285714285
faced,7,8,-1,15,-0.14285714285714285
2015,7,8,-1,15,-0.14285714285714285
losses,7,8,-1,15,-0.14285714285714285
varies,7,8,-1,15,-0.14285714285714285
cholera,7,8,-1,15,-0.14285714285714285
metropole,7,8,-1,15,-0.14285714285714285
internal,7,8,-1,15,-0.14285714285714285
greatest,7,8,-1,15,-0.14285714285714285
methods,7,8,-1,15,-0.14285714285714285
theory,7,8,-1,15,-0.14285714285714285
siege,7,8,-1,15,-0.14285714285714285
65,7,8,-1,15,-0.14285714285714285
columbian,56,64,-8,120,-0.14285714285714285
woman,14,16,-2,30,-0.14285714285714285
argentine,14,16,-2,30,-0.14285714285714285
oldest,14,16,-2,30,-0.14285714285714285
young,7,8,-1,15,-0.14285714285714285
introduced,14,16,-2,30,-0.14285714285714285
dates,7,8,-1,15,-0.14285714285714285
benjamin,7,8,-1,15,-0.14285714285714285
sale,7,8,-1,15,-0.14285714285714285
began,35,40,-5,75,-0.14285714285714285
result,14,16,-2,30,-0.14285714285714285
western,55,63,-8,118,-0.14545454545454545
island,47,54,-7,101,-0.14893617021276595
colonialism,79,91,-12,170,-0.1518987341772152
virgin,13,15,-2,28,-0.15384615384615385
inca,13,15,-2,28,-0.15384615384615385
named,13,15,-2,28,-0.15384615384615385
caused,13,15,-2,28,-0.15384615384615385
foreign,13,15,-2,28,-0.15384615384615385
concept,13,15,-2,28,-0.15384615384615385
ohio,13,15,-2,28,-0.15384615384615385
ocean,13,15,-2,28,-0.15384615384615385
washington,13,15,-2,28,-0.15384615384615385
genocide,19,22,-3,41,-0.15789473684210525
francisco,25,29,-4,54,-0.16
spanish,161,187,-26,348,-0.16149068322981366
italian,67,78,-11,145,-0.16417910447761194
18,6,7,-1,13,-0.16666666666666666
mcdonald,6,7,-1,13,-0.16666666666666666
bank,6,7,-1,13,-0.16666666666666666
description,6,7,-1,13,-0.16666666666666666
supported,6,7,-1,13,-0.16666666666666666
science,6,7,-1,13,-0.16666666666666666
follow,6,7,-1,13,-0.16666666666666666
references,6,7,-1,13,-0.16666666666666666
smithsonian,6,7,-1,13,-0.16666666666666666
described,6,7,-1,13,-0.16666666666666666
played,6,7,-1,13,-0.16666666666666666
palgrave,6,7,-1,13,-0.16666666666666666
class,6,7,-1,13,-0.16666666666666666
andean,6,7,-1,13,-0.16666666666666666
resolution,6,7,-1,13,-0.16666666666666666
subjugate,6,7,-1,13,-0.16666666666666666
colonization,66,77,-11,143,-0.16666666666666666
veterans,6,7,-1,13,-0.16666666666666666
1878,6,7,-1,13,-0.16666666666666666
aspects,6,7,-1,13,-0.16666666666666666
castilian,6,7,-1,13,-0.16666666666666666
line,6,7,-1,13,-0.16666666666666666
aztec,24,28,-4,52,-0.16666666666666666
madrid,6,7,-1,13,-0.16666666666666666
says,6,7,-1,13,-0.16666666666666666
went,6,7,-1,13,-0.16666666666666666
influenza,6,7,-1,13,-0.16666666666666666
citizenry,6,7,-1,13,-0.16666666666666666
domesticated,6,7,-1,13,-0.16666666666666666
ending,6,7,-1,13,-0.16666666666666666
position,6,7,-1,13,-0.16666666666666666
addition,6,7,-1,13,-0.16666666666666666
heard,6,7,-1,13,-0.16666666666666666
good,6,7,-1,13,-0.16666666666666666
likely,6,7,-1,13,-0.16666666666666666
mineral,6,7,-1,13,-0.16666666666666666
county,6,7,-1,13,-0.16666666666666666
1521,6,7,-1,13,-0.16666666666666666
liberty,6,7,-1,13,-0.16666666666666666
colonists,24,28,-4,52,-0.16666666666666666
exploited,6,7,-1,13,-0.16666666666666666
types,6,7,-1,13,-0.16666666666666666
simply,6,7,-1,13,-0.16666666666666666
zanzibar,6,7,-1,13,-0.16666666666666666
mass,6,7,-1,13,-0.16666666666666666
hemispheres,6,7,-1,13,-0.16666666666666666
ideas,12,14,-2,26,-0.16666666666666666
ed,12,14,-2,26,-0.16666666666666666
capital,12,14,-2,26,-0.16666666666666666
fought,12,14,-2,26,-0.16666666666666666
able,6,7,-1,13,-0.16666666666666666
peruvian,6,7,-1,13,-0.16666666666666666
colonized,17,20,-3,37,-0.17647058823529413
old,28,33,-5,61,-0.17857142857142858
15th,11,13,-2,24,-0.18181818181818182
geography,11,13,-2,24,-0.18181818181818182
